episode_id,suite,arm,iteration,attempt_success,decision_index,observation_step,accepted,provider_call,error_kind,decision_id,source_pair_changed,alpha_changed,vision_annotations,source_a_id,source_b_id,alpha,input_tokens,output_tokens,reasoning_tokens,total_tokens
libero_spatial_ood:seed29:task9:state0,libero_spatial_ood,astra_tei,2,False,4,75,True,True,,astra_tei_2_d4,False,True,0,38,17,1.0,5840,223,0,6063
libero_spatial_ood:seed29:task9:state0,libero_spatial_ood,astra_tei,2,False,5,100,True,True,,astra_tei_2_d5,False,False,0,38,17,1.0,6103,229,0,6332
libero_spatial_ood:seed29:task9:state0,libero_spatial_ood,astra_tei,2,False,6,125,True,True,,astra_tei_2_d6,False,False,0,38,17,1.0,6385,292,34,6677
libero_spatial_ood:seed29:task9:state0,libero_spatial_ood,astra_tei,2,False,7,150,True,True,,astra_tei_2_d7,False,False,0,38,17,1.0,6691,350,92,7041
libero_spatial_ood:seed29:task9:state0,libero_spatial_ood,astra_tei,2,False,8,175,True,True,,astra_tei_2_d8,False,True,0,38,17,0.85,6987,311,58,7298
libero_spatial_ood:seed29:task9:state0,libero_spatial_ood,astra_tei,2,False,9,200,True,True,,astra_tei_2_d9,True,True,0,18,17,0.8,7284,306,44,7590
libero_spatial_ood:seed29:task9:state0,libero_spatial_ood,astra_tei,2,False,10,225,True,True,,astra_tei_2_d10,False,True,0,18,17,0.65,7587,307,46,7894
libero_spatial_ood:seed29:task9:state0,libero_spatial_ood,astra_tei,2,False,11,250,True,True,,astra_tei_2_d11,False,True,0,18,17,0.4,7904,347,83,8251
libero_spatial_ood:seed29:task9:state0,libero_spatial_ood,astra_tei,2,False,12,275,True,True,,astra_tei_2_d12,False,True,0,18,17,1.0,8214,272,26,8486
libero_spatial_ood:seed29:task9:state0,libero_spatial_ood,astra_tei,3,True,1,0,True,True,,astra_tei_3_d1,False,False,0,38,17,0.55,7542,276,30,7818
libero_spatial_ood:seed29:task9:state0,libero_spatial_ood,astra_tei,3,True,2,25,True,True,,astra_tei_3_d2,False,False,0,38,17,0.55,8843,242,0,9085
libero_spatial_ood:seed29:task9:state0,libero_spatial_ood,astra_tei,3,True,3,50,True,True,,astra_tei_3_d3,False,True,0,38,17,0.9,9127,267,28,9394
libero_spatial_ood:seed29:task9:state0,libero_spatial_ood,astra_tei,3,True,4,75,True,True,,astra_tei_3_d4,False,True,0,38,17,1.0,9419,254,0,9673
libero_spatial_ood:seed29:task9:state0,libero_spatial_ood,astra_tei,3,True,5,100,True,True,,astra_tei_3_d5,False,False,0,38,17,1.0,9731,253,0,9984
libero_spatial_ood:seed29:task9:state0,libero_spatial_ood,astra_tli,2,True,1,0,True,True,,astra_tli_2_d1,False,False,0,38,17,0.15,4020,243,0,4263
libero_spatial_ood:seed29:task9:state0,libero_spatial_ood,astra_tli,2,True,2,25,True,True,,astra_tli_2_d2,False,False,0,38,17,0.15,5323,230,0,5553
libero_spatial_ood:seed29:task9:state0,libero_spatial_ood,astra_tli,2,True,3,50,True,True,,astra_tli_2_d3,False,True,0,38,17,0.65,5601,280,23,5881
libero_spatial_ood:seed29:task9:state0,libero_spatial_ood,astra_tli,2,True,4,75,True,True,,astra_tli_2_d4,False,True,0,38,17,0.85,5918,264,0,6182
libero_spatial_ood:seed29:task9:state0,libero_spatial_ood,astra_tli,2,True,5,100,True,True,,astra_tli_2_d5,False,False,0,38,17,0.85,6219,251,0,6470
libero_spatial_ood:seed29:task9:state0,libero_spatial_ood,astra_tli_vision,2,True,1,0,True,True,,tli_vision_2_d1,False,False,1,38,17,0.1,4034,249,0,4283
libero_spatial_ood:seed29:task9:state0,libero_spatial_ood,astra_tli_vision,2,True,2,25,True,True,,tli_vision_2_d2,False,False,1,38,17,0.1,5353,252,0,5605
libero_spatial_ood:seed29:task9:state0,libero_spatial_ood,astra_tli_vision,2,True,3,50,True,True,,tli_vision_2_d3,False,True,1,38,17,0.65,5674,312,37,5986
libero_spatial_ood:seed29:task9:state0,libero_spatial_ood,astra_tli_vision,2,True,4,75,True,True,,tli_vision_2_d4,False,True,1,38,17,0.85,5990,265,0,6255
libero_spatial_ood:seed29:task9:state0,libero_spatial_ood,astra_tli_vision,2,True,5,100,True,True,,tli_vision_2_d5,False,False,1,38,17,0.85,6312,249,0,6561
