episode_hash,task,task_description,lab,embodiment,num_frames,objects,rig_name,zarr_mp4_path,zarr_processed_path,canonical_task,split
2026-04-23-14-40-18-077499,fold_black_t-shirt,"Fold a black t-shirt on an ironing board by gathering, lifting, and repositioning the fabric into a folded shape.",microagi,human_bimanual,318.0,,,s3://rldb/processed_v3/microagi/2026-04-23-14-40-18-077499.mp4,s3://rldb/processed_v3/microagi/2026-04-23-14-40-18-077499.zarr,fold_clothes,train
2026-04-23-14-40-34-219166,fold_black_t-shirt,Fold a black t-shirt on a table into a compact folded shape.,microagi,human_bimanual,486.0,,,s3://rldb/processed_v3/microagi/2026-04-23-14-40-34-219166.mp4,s3://rldb/processed_v3/microagi/2026-04-23-14-40-34-219166.zarr,fold_clothes,train
2026-04-23-14-40-59-730832,fold_black_t-shirt,Fold a black t-shirt on a table into a compact rectangular shape.,microagi,human_bimanual,172.0,,,s3://rldb/processed_v3/microagi/2026-04-23-14-40-59-730832.mp4,s3://rldb/processed_v3/microagi/2026-04-23-14-40-59-730832.zarr,fold_clothes,train
2026-04-27-09-43-34-440049,fold_black_t-shirt,Fold a black t-shirt flat on a table into a compact rectangle.,microagi,human_bimanual,169.0,,,s3://rldb/processed_v3/microagi/2026-04-27-09-43-34-440049.mp4,s3://rldb/processed_v3/microagi/2026-04-27-09-43-34-440049.zarr,fold_clothes,train
2026-04-29-09-39-58-337957,fold_black_t-shirt,Fold a black t-shirt by laying it flat on a surface and folding it into a compact shape.,microagi,human_bimanual,363.0,,,s3://rldb/processed_v3/microagi/2026-04-29-09-39-58-337957.mp4,s3://rldb/processed_v3/microagi/2026-04-29-09-39-58-337957.zarr,fold_clothes,train
2026-04-29-09-40-14-047957,fold_black_t-shirt,Fold a black t-shirt with colorful text print on a flat white surface into a compact folded shape.,microagi,human_bimanual,264.0,,,s3://rldb/processed_v3/microagi/2026-04-29-09-40-14-047957.mp4,s3://rldb/processed_v3/microagi/2026-04-29-09-40-14-047957.zarr,fold_clothes,train
2026-04-29-11-32-49-372722,fold_black_t-shirt,Fold a black t-shirt on a table by folding the bottom hem up and then folding it into a compact rectangular shape.,microagi,human_bimanual,301.0,,,s3://rldb/processed_v3/microagi/2026-04-29-11-32-49-372722.mp4,s3://rldb/processed_v3/microagi/2026-04-29-11-32-49-372722.zarr,fold_clothes,train
2026-05-03-16-56-27-287648,fold_black_t-shirt,Fold a black t-shirt on a flat surface into a compact rectangle and pick it up.,microagi,human_bimanual,1165.0,,,s3://rldb/processed_v3/microagi/2026-05-03-16-56-27-287648.mp4,s3://rldb/processed_v3/microagi/2026-05-03-16-56-27-287648.zarr,fold_clothes,train
2026-05-05-09-45-12-441402,fold_black_t-shirt,Fold a black t-shirt flat on a table into a compact rectangular shape by folding the sides and bottom inward.,microagi,human_bimanual,266.0,,,s3://rldb/processed_v3/microagi/2026-05-05-09-45-12-441402.mp4,s3://rldb/processed_v3/microagi/2026-05-05-09-45-12-441402.zarr,fold_clothes,train
2026-05-06-09-41-05-655857,fold_black_t-shirt,Fold a black t-shirt and place it neatly on the desk.,microagi,human_bimanual,157.0,,,s3://rldb/processed_v3/microagi/2026-05-06-09-41-05-655857.mp4,s3://rldb/processed_v3/microagi/2026-05-06-09-41-05-655857.zarr,fold_clothes,train
2026-05-06-09-41-17-595857,fold_black_t-shirt,"Fold a black t-shirt by laying it flat, folding the sides inward, and folding the bottom up into a compact rectangle.",microagi,human_bimanual,347.0,,,s3://rldb/processed_v3/microagi/2026-05-06-09-41-17-595857.mp4,s3://rldb/processed_v3/microagi/2026-05-06-09-41-17-595857.zarr,fold_clothes,train
2026-05-06-09-41-37-872524,fold_black_t-shirt,Fold a black t-shirt flat on a table into a compact rectangular shape.,microagi,human_bimanual,206.0,,,s3://rldb/processed_v3/microagi/2026-05-06-09-41-37-872524.mp4,s3://rldb/processed_v3/microagi/2026-05-06-09-41-37-872524.zarr,fold_clothes,train
2026-05-06-09-41-56-482524,fold_black_t-shirt,Fold a black t-shirt on a desk into a compact rectangular shape.,microagi,human_bimanual,273.0,,,s3://rldb/processed_v3/microagi/2026-05-06-09-41-56-482524.mp4,s3://rldb/processed_v3/microagi/2026-05-06-09-41-56-482524.zarr,fold_clothes,train
2026-05-06-09-42-09-757524,fold_black_t-shirt,Fold a black t-shirt into a compact square on a table.,microagi,human_bimanual,837.0,,,s3://rldb/processed_v3/microagi/2026-05-06-09-42-09-757524.mp4,s3://rldb/processed_v3/microagi/2026-05-06-09-42-09-757524.zarr,fold_clothes,train
2026-05-06-09-42-57-816235,fold_black_t-shirt,Fold a black t-shirt flat on a table into a compact rectangular shape.,microagi,human_bimanual,166.0,,,s3://rldb/processed_v3/microagi/2026-05-06-09-42-57-816235.mp4,s3://rldb/processed_v3/microagi/2026-05-06-09-42-57-816235.zarr,fold_clothes,train
2026-05-06-09-43-14-891235,fold_black_t-shirt,"Fold a black t-shirt in half on a table, bringing the bottom edge up to meet the collar to produce a folded shirt.",microagi,human_bimanual,167.0,,,s3://rldb/processed_v3/microagi/2026-05-06-09-43-14-891235.mp4,s3://rldb/processed_v3/microagi/2026-05-06-09-43-14-891235.zarr,fold_clothes,train
2026-05-06-09-43-45-113602,fold_black_t-shirt,"Pick up a black t-shirt from the desk, unfold it, and fold it into a compact rectangle on the desk surface.",microagi,human_bimanual,1323.0,,,s3://rldb/processed_v3/microagi/2026-05-06-09-43-45-113602.mp4,s3://rldb/processed_v3/microagi/2026-05-06-09-43-45-113602.zarr,fold_clothes,train
2026-05-13-09-40-45-171578,fold_black_t-shirt,Fold a black t-shirt into a compact rectangle on a flat surface.,microagi,human_bimanual,351.0,,,s3://rldb/processed_v3/microagi/2026-05-13-09-40-45-171578.mp4,s3://rldb/processed_v3/microagi/2026-05-13-09-40-45-171578.zarr,fold_clothes,train
2026-05-15-08-37-59-601524,fold_black_t-shirt,Fold a black t-shirt on a table by bringing the sides and sleeves inward into a compact rectangular fold.,microagi,human_bimanual,605.0,,,s3://rldb/processed_v3/microagi/2026-05-15-08-37-59-601524.mp4,s3://rldb/processed_v3/microagi/2026-05-15-08-37-59-601524.zarr,fold_clothes,train
2026-05-18-18-09-04-878053,fold_black_t-shirt,Fold a black t-shirt by grasping its edges with both hands and arranging the fabric into a folded shape on the bed.,microagi,human_bimanual,248.0,,,s3://rldb/processed_v3/microagi/2026-05-18-18-09-04-878053.mp4,s3://rldb/processed_v3/microagi/2026-05-18-18-09-04-878053.zarr,fold_clothes,train
2026-05-19-09-43-01-748573,fold_black_t-shirt,Fold a black t-shirt in half and lay it flat on the table.,microagi,human_bimanual,288.0,,,s3://rldb/processed_v3/microagi/2026-05-19-09-43-01-748573.mp4,s3://rldb/processed_v3/microagi/2026-05-19-09-43-01-748573.zarr,fold_clothes,train
2026-05-19-09-43-11-490240,fold_black_t-shirt,Fold a black t-shirt into a rectangular shape on a white surface.,microagi,human_bimanual,247.0,,,s3://rldb/processed_v3/microagi/2026-05-19-09-43-11-490240.mp4,s3://rldb/processed_v3/microagi/2026-05-19-09-43-11-490240.zarr,fold_clothes,train
2026-05-19-09-43-22-398573,fold_black_t-shirt,Fold a black t-shirt by laying it flat on a surface and folding it into a compact rectangle.,microagi,human_bimanual,418.0,,,s3://rldb/processed_v3/microagi/2026-05-19-09-43-22-398573.mp4,s3://rldb/processed_v3/microagi/2026-05-19-09-43-22-398573.zarr,fold_clothes,train
2026-05-19-09-43-36-843573,fold_black_t-shirt,Fold a black t-shirt on a flat surface into a compact folded shape.,microagi,human_bimanual,864.0,,,s3://rldb/processed_v3/microagi/2026-05-19-09-43-36-843573.mp4,s3://rldb/processed_v3/microagi/2026-05-19-09-43-36-843573.zarr,fold_clothes,train
2026-05-19-09-44-05-966907,fold_black_t-shirt,Fold a black t-shirt flat on a table into a compact folded rectangle.,microagi,human_bimanual,182.0,,,s3://rldb/processed_v3/microagi/2026-05-19-09-44-05-966907.mp4,s3://rldb/processed_v3/microagi/2026-05-19-09-44-05-966907.zarr,fold_clothes,train
2026-05-19-09-44-12-405240,fold_black_t-shirt,Fold a black t-shirt by tucking the sleeves inward and folding it in half on a flat surface.,microagi,human_bimanual,444.0,,,s3://rldb/processed_v3/microagi/2026-05-19-09-44-12-405240.mp4,s3://rldb/processed_v3/microagi/2026-05-19-09-44-12-405240.zarr,fold_clothes,train
2026-05-19-09-44-30-220240,fold_black_t-shirt,Fold a black t-shirt on a table into a compact square shape.,microagi,human_bimanual,503.0,,,s3://rldb/processed_v3/microagi/2026-05-19-09-44-30-220240.mp4,s3://rldb/processed_v3/microagi/2026-05-19-09-44-30-220240.zarr,fold_clothes,train
2026-05-19-09-44-50-503229,fold_black_t-shirt,Fold a black t-shirt on a table into a compact rectangle.,microagi,human_bimanual,202.0,,,s3://rldb/processed_v3/microagi/2026-05-19-09-44-50-503229.mp4,s3://rldb/processed_v3/microagi/2026-05-19-09-44-50-503229.zarr,fold_clothes,train
2026-05-19-17-47-25-139233,fold_black_t-shirt,Fold a black t-shirt on a table into a compact rectangular shape.,microagi,human_bimanual,174.0,,,s3://rldb/processed_v3/microagi/2026-05-19-17-47-25-139233.mp4,s3://rldb/processed_v3/microagi/2026-05-19-17-47-25-139233.zarr,fold_clothes,train
2026-05-19-17-47-32-309233,fold_black_t-shirt,Fold a black t-shirt on a table into a compact rectangular shape.,microagi,human_bimanual,1264.0,,,s3://rldb/processed_v3/microagi/2026-05-19-17-47-32-309233.mp4,s3://rldb/processed_v3/microagi/2026-05-19-17-47-32-309233.zarr,fold_clothes,train
2026-05-19-17-49-37-263456,fold_black_t-shirt,Fold a black t-shirt on a table by folding the sides toward the center to create a compact folded shape.,microagi,human_bimanual,168.0,,,s3://rldb/processed_v3/microagi/2026-05-19-17-49-37-263456.mp4,s3://rldb/processed_v3/microagi/2026-05-19-17-49-37-263456.zarr,fold_clothes,train
2026-05-19-17-50-00-641789,fold_black_t-shirt,Fold a black t-shirt on a table by folding the sleeves inward and folding it in half into a compact rectangle.,microagi,human_bimanual,473.0,,,s3://rldb/processed_v3/microagi/2026-05-19-17-50-00-641789.mp4,s3://rldb/processed_v3/microagi/2026-05-19-17-50-00-641789.zarr,fold_clothes,train
2026-05-19-17-50-17-016789,fold_black_t-shirt,Fold a black t-shirt on a table into a compact square by folding it in half twice.,microagi,human_bimanual,506.0,,,s3://rldb/processed_v3/microagi/2026-05-19-17-50-17-016789.mp4,s3://rldb/processed_v3/microagi/2026-05-19-17-50-17-016789.zarr,fold_clothes,train
2026-05-20-06-18-34-126845,fold_black_t-shirt,Fold a black t-shirt on a table by folding one side over and then folding it in half into a compact rectangle.,microagi,human_bimanual,1136.0,,,s3://rldb/processed_v3/microagi/2026-05-20-06-18-34-126845.mp4,s3://rldb/processed_v3/microagi/2026-05-20-06-18-34-126845.zarr,fold_clothes,train
2026-05-20-06-19-23-594276,fold_black_t-shirt,Fold a black t-shirt into a flat rectangular shape on a surface.,microagi,human_bimanual,209.0,,,s3://rldb/processed_v3/microagi/2026-05-20-06-19-23-594276.mp4,s3://rldb/processed_v3/microagi/2026-05-20-06-19-23-594276.zarr,fold_clothes,train
2026-05-20-06-19-33-705853,fold_black_t-shirt,Fold a black t-shirt into a rectangular shape on a flat surface.,microagi,human_bimanual,588.0,,,s3://rldb/processed_v3/microagi/2026-05-20-06-19-33-705853.mp4,s3://rldb/processed_v3/microagi/2026-05-20-06-19-33-705853.zarr,fold_clothes,train
2026-05-20-06-19-53-367257,fold_black_t-shirt,"Fold a black t-shirt in half on a table, smoothing it flat and folding it into a compact rectangle.",microagi,human_bimanual,228.0,,,s3://rldb/processed_v3/microagi/2026-05-20-06-19-53-367257.mp4,s3://rldb/processed_v3/microagi/2026-05-20-06-19-53-367257.zarr,fold_clothes,train
2026-05-20-18-29-18-708576,fold_black_t-shirt,Fold a black t-shirt on a table into a compact rectangular shape by folding the sides inward and the bottom up.,microagi,human_bimanual,244.0,,,s3://rldb/processed_v3/microagi/2026-05-20-18-29-18-708576.mp4,s3://rldb/processed_v3/microagi/2026-05-20-18-29-18-708576.zarr,fold_clothes,train
2026-05-20-18-29-27-507574,fold_black_t-shirt,Fold a black t-shirt on a table by tucking in the sleeves and folding it in half into a compact rectangle.,microagi,human_bimanual,311.0,,,s3://rldb/processed_v3/microagi/2026-05-20-18-29-27-507574.mp4,s3://rldb/processed_v3/microagi/2026-05-20-18-29-27-507574.zarr,fold_clothes,train
2026-05-20-18-30-26-702899,fold_black_t-shirt,"Pick up a black t-shirt from the table, fold it, and place the folded t-shirt back on the table.",microagi,human_bimanual,165.0,,,s3://rldb/processed_v3/microagi/2026-05-20-18-30-26-702899.mp4,s3://rldb/processed_v3/microagi/2026-05-20-18-30-26-702899.zarr,fold_clothes,train
2026-05-20-18-30-35-871107,fold_black_t-shirt,Fold a black t-shirt flat on a table into a compact folded rectangle.,microagi,human_bimanual,864.0,,,s3://rldb/processed_v3/microagi/2026-05-20-18-30-35-871107.mp4,s3://rldb/processed_v3/microagi/2026-05-20-18-30-35-871107.zarr,fold_clothes,train
2026-05-20-18-32-01-666490,fold_black_t-shirt,Fold a black t-shirt on a table into a compact rectangular shape.,microagi,human_bimanual,264.0,,,s3://rldb/processed_v3/microagi/2026-05-20-18-32-01-666490.mp4,s3://rldb/processed_v3/microagi/2026-05-20-18-32-01-666490.zarr,fold_clothes,train
2026-05-20-18-32-19-071490,fold_black_t-shirt,Fold a black t-shirt on a table into a compact square.,microagi,human_bimanual,254.0,,,s3://rldb/processed_v3/microagi/2026-05-20-18-32-19-071490.mp4,s3://rldb/processed_v3/microagi/2026-05-20-18-32-19-071490.zarr,fold_clothes,train
2026-05-21-14-49-16-568802,fold_black_t-shirt,Fold a black t-shirt on a table by bringing the bottom hem up and folding it into a compact rectangle.,microagi,human_bimanual,749.0,,,s3://rldb/processed_v3/microagi/2026-05-21-14-49-16-568802.mp4,s3://rldb/processed_v3/microagi/2026-05-21-14-49-16-568802.zarr,fold_clothes,train
2026-05-21-14-53-29-203915,fold_black_t-shirt,"Fold a black t-shirt on a table, smoothing and arranging the fabric into a folded shape.",microagi,human_bimanual,319.0,,,s3://rldb/processed_v3/microagi/2026-05-21-14-53-29-203915.mp4,s3://rldb/processed_v3/microagi/2026-05-21-14-53-29-203915.zarr,fold_clothes,train
2026-05-21-14-53-31-595275,fold_black_t-shirt,Fold a black t-shirt on a table by aligning and folding the fabric into a compact shape.,microagi,human_bimanual,261.0,,,s3://rldb/processed_v3/microagi/2026-05-21-14-53-31-595275.mp4,s3://rldb/processed_v3/microagi/2026-05-21-14-53-31-595275.zarr,fold_clothes,train
2026-05-21-22-32-57-819022,fold_black_t-shirt,Fold a black t-shirt by smoothing it flat and arranging it on the bed surface.,microagi,human_bimanual,169.0,,,s3://rldb/processed_v3/microagi/2026-05-21-22-32-57-819022.mp4,s3://rldb/processed_v3/microagi/2026-05-21-22-32-57-819022.zarr,fold_clothes,train
2026-05-21-22-33-18-025689,fold_black_t-shirt,Fold a black t-shirt in half on a bed by bringing one side over and smoothing the crease.,microagi,human_bimanual,573.0,,,s3://rldb/processed_v3/microagi/2026-05-21-22-33-18-025689.mp4,s3://rldb/processed_v3/microagi/2026-05-21-22-33-18-025689.zarr,fold_clothes,train
2026-05-21-22-33-40-034022,fold_black_t-shirt,"Fold a black t-shirt lengthwise on a bed into a compact, neatly folded rectangle.",microagi,human_bimanual,760.0,,,s3://rldb/processed_v3/microagi/2026-05-21-22-33-40-034022.mp4,s3://rldb/processed_v3/microagi/2026-05-21-22-33-40-034022.zarr,fold_clothes,train
2026-05-21-22-34-19-815689,fold_black_t-shirt,Fold a black t-shirt into a compact rectangular shape on a flat surface.,microagi,human_bimanual,235.0,,,s3://rldb/processed_v3/microagi/2026-05-21-22-34-19-815689.mp4,s3://rldb/processed_v3/microagi/2026-05-21-22-34-19-815689.zarr,fold_clothes,train
2026-05-21-22-34-29-018906,fold_black_t-shirt,Fold a black t-shirt in half and place it on a pillow with other folded garments.,microagi,human_bimanual,298.0,,,s3://rldb/processed_v3/microagi/2026-05-21-22-34-29-018906.mp4,s3://rldb/processed_v3/microagi/2026-05-21-22-34-29-018906.zarr,fold_clothes,train
2026-05-25-06-44-39-054451,fold_black_t-shirt,"Fold a black t-shirt on a table by smoothing, lifting, and pressing the fabric into a neat rectangular fold.",microagi,human_bimanual,903.0,,,s3://rldb/processed_v3/microagi/2026-05-25-06-44-39-054451.mp4,s3://rldb/processed_v3/microagi/2026-05-25-06-44-39-054451.zarr,fold_clothes,train
2026-05-25-06-45-47-448385,fold_black_t-shirt,Fold a black t-shirt on a table by smoothing it flat and folding the sides inward into a compact rectangle.,microagi,human_bimanual,623.0,,,s3://rldb/processed_v3/microagi/2026-05-25-06-45-47-448385.mp4,s3://rldb/processed_v3/microagi/2026-05-25-06-45-47-448385.zarr,fold_clothes,train
2026-05-25-06-46-19-395051,fold_black_t-shirt,Fold a black t-shirt on a table into a compact rectangle by spreading it flat and folding it in stages.,microagi,human_bimanual,822.0,,,s3://rldb/processed_v3/microagi/2026-05-25-06-46-19-395051.mp4,s3://rldb/processed_v3/microagi/2026-05-25-06-46-19-395051.zarr,fold_clothes,train
2026-05-25-06-46-47-438385,fold_black_t-shirt,Fold a black t-shirt into a compact square on the bed.,microagi,human_bimanual,161.0,,,s3://rldb/processed_v3/microagi/2026-05-25-06-46-47-438385.mp4,s3://rldb/processed_v3/microagi/2026-05-25-06-46-47-438385.zarr,fold_clothes,train
2026-05-26-09-41-19-642969,fold_black_t-shirt,Fold a black t-shirt in half on a flat surface.,microagi,human_bimanual,179.0,,,s3://rldb/processed_v3/microagi/2026-05-26-09-41-19-642969.mp4,s3://rldb/processed_v3/microagi/2026-05-26-09-41-19-642969.zarr,fold_clothes,train
2026-05-26-09-41-30-314635,fold_black_t-shirt,Fold a black t-shirt on a white surface into a compact folded shape.,microagi,human_bimanual,287.0,,,s3://rldb/processed_v3/microagi/2026-05-26-09-41-30-314635.mp4,s3://rldb/processed_v3/microagi/2026-05-26-09-41-30-314635.zarr,fold_clothes,train
2026-05-30-10-59-46-116545,fold_black_t-shirt,Fold a black t-shirt flat on a surface into a compact folded shape.,microagi,human_bimanual,311.0,,,s3://rldb/processed_v3/microagi/2026-05-30-10-59-46-116545.mp4,s3://rldb/processed_v3/microagi/2026-05-30-10-59-46-116545.zarr,fold_clothes,train
